date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:28:25	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2015:28:26%20GMT	https://demo.bootstrapdash.com/celestial/template/images/samples/300X300/12.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300X300/12.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:25	14469/14469	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-3885%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/3.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/3.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:25	44395/44395	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-ad6b%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/4.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/4.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:25	33549/33549	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-830d%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/15.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/15.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:26	24560/24560	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-5ff0%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/5.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/5.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:26	28701/28701	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-701d%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/12.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/12.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:26	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2015:28:27%20GMT	https://demo.bootstrapdash.com/celestial/template/images/samples/300X300/10.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300X300/10-2.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:26	27415/27415	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-6b17%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/14.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/14.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:27	36801/36801	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-8fc1%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/11.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/11.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:27	41960/41960	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-a3e8%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/1.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/1.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:27	43006/43006	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-a7fe%22	https://demo.bootstrapdash.com/celestial/template/images/samples/300x300/2.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/samples/300x300/2.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:28	974/974	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-3ce%22	https://demo.bootstrapdash.com/celestial/template/js/tabs.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/tabs.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tabs.html)
16:28:28	811/811	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-32b%22	https://demo.bootstrapdash.com/celestial/template/js/tooltips.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/tooltips.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
16:28:28	1234/1234	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-4d2%22	https://demo.bootstrapdash.com/celestial/template/js/popover.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/popover.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/tooltips.html)
16:28:28	466/466	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-1d2%22	https://demo.bootstrapdash.com/celestial/template/vendors/dragula/dragula.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/dragula/dragula.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
16:28:29	11396/11396	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-2c84%22	https://demo.bootstrapdash.com/celestial/template/vendors/dragula/dragula.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/dragula/dragula.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
16:28:29	789/789	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-315%22	https://demo.bootstrapdash.com/celestial/template/js/dragula.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/dragula.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/dragula.html)
16:28:29	10754/10754	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-2a02%22	https://demo.bootstrapdash.com/celestial/template/vendors/clipboard/clipboard.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/clipboard/clipboard.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html)
16:28:29	80/80	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-50%22	https://demo.bootstrapdash.com/celestial/template/js/clipboard.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/clipboard.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/clipboard.html)
16:28:30	5991/5991	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-1767%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
16:28:30	27807/27807	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-6c9f%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-contextmenu/jquery.contextMenu.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
16:28:30	5077/5077	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-13d5%22	https://demo.bootstrapdash.com/celestial/template/js/context-menu.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/context-menu.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/context-menu.html)
16:28:30	4055/4055	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-fd7%22	https://demo.bootstrapdash.com/celestial/template/vendors/nouislider/nouislider.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/nouislider/nouislider.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:31	13296/13296	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-33f0%22	https://demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:31	284/284	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2019%20Dec%202024%2015:28:32%20GMT	https://demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/css/ion.rangeSlider.skinFlat.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:31	23457/23457	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-5ba1%22	https://demo.bootstrapdash.com/celestial/template/vendors/nouislider/nouislider.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/nouislider/nouislider.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:32	41127/41127	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-a0a7%22	https://demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:32	6998/6998	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-1b56%22	https://demo.bootstrapdash.com/celestial/template/js/no-ui-slider.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/no-ui-slider.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:32	3264/3264	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-cc0%22	https://demo.bootstrapdash.com/celestial/template/js/ion-range-slider.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/ion-range-slider.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/slider.html)
16:28:32	3592/3592	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-e08%22	https://demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:33	1142/1142	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-476%22	https://demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.theme.default.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.theme.default.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:33	50263/50263	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-c457%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_12.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_12.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:33	82888/82888	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-143c8%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_2.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_2.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:34	182174/182174	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2c79e%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_1.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_1.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:34	229448/229448	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-38048%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_4.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_4.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:35	111673/111673	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-1b439%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_5.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_5.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:35	89246/89246	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-15c9e%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_6.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_6.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:35	77585/77585	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-12f11%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_7.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_7.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:35	128987/128987	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-1f7db%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_8.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_8.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:36	339889/339889	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-52fb1%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_9.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_9.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:36	140444/140444	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-2249c%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_10.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_10.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:36	108690/108690	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-1a892%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_11.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_11.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:36	88608/88608	---M--	200	added ('OK')	image/jpeg	etag:%2264a9a0a2-15a20%22	https://demo.bootstrapdash.com/celestial/template/images/carousel/banner_3.jpg	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/images/carousel/banner_3.jpg	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:36	41419/41419	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-a1cb%22	https://demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/owl-carousel-2/owl.carousel.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:37	2404/2404	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-964%22	https://demo.bootstrapdash.com/celestial/template/js/owl-carousel.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/owl-carousel.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/carousel.html)
16:28:37	9513/9513	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-2529%22	https://demo.bootstrapdash.com/celestial/template/vendors/colcade/colcade.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/colcade/colcade.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html)
16:28:37	176/176	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-b0%22	https://demo.bootstrapdash.com/celestial/template/js/tight-grid.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/tight-grid.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/colcade.html)
16:28:38	31636/31636	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-7b94%22	https://demo.bootstrapdash.com/celestial/template/vendors/jstree/css/style.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jstree/css/style.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/treeview.html)
16:28:38	139310/139310	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-2202e%22	https://demo.bootstrapdash.com/celestial/template/vendors/jstree/js/jstree.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jstree/js/jstree.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/treeview.html)
16:28:38	2086/2086	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-826%22	https://demo.bootstrapdash.com/celestial/template/js/js-tree.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/js-tree.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/ui-features/treeview.html)
16:28:39	14954/14954	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-3a6a%22	https://demo.bootstrapdash.com/celestial/template/vendors/select2/select2.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/select2/select2.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:39	16792/16792	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-4198%22	https://demo.bootstrapdash.com/celestial/template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/select2-bootstrap-theme/select2-bootstrap.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:39	39749/39749	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed1-9b45%22	https://demo.bootstrapdash.com/celestial/template/vendors/typeahead.js/typeahead.bundle.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/typeahead.js/typeahead.bundle.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:40	68382/68382	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-10b1e%22	https://demo.bootstrapdash.com/celestial/template/vendors/select2/select2.min.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/select2/select2.min.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:40	398/398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-18e%22	https://demo.bootstrapdash.com/celestial/template/js/file-upload.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/file-upload.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:40	1929/1929	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-789%22	https://demo.bootstrapdash.com/celestial/template/js/typeahead.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/typeahead.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:41	237/237	---MCZ	200	added ('OK')	application/javascript	etag:W/%2264a9aed0-ed%22	https://demo.bootstrapdash.com/celestial/template/js/select2.js	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/js/select2.js	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/basic_elements.html)
16:28:41	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-7918%22	https://demo.bootstrapdash.com/celestial/template/vendors/font-awesome/css/font-awesome.min.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/font-awesome/css/font-awesome.min.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:41	1276/1276	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-4fc%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-1to10.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-1to10.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:41	1265/1265	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-4f1%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-horizontal.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-horizontal.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:42	1249/1249	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-4e1%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-movie.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-movie.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:42	1665/1665	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-681%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-pill.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-pill.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:42	1374/1374	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-55e%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-reversed.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-reversed.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:42	1189/1189	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-4a5%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-square.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bars-square.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:42	949/949	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-3b5%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bootstrap-stars.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/bootstrap-stars.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:43	831/831	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-33f%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/css-stars.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/css-stars.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
16:28:43	2892/2892	---MCZ	200	added ('OK')	text/css	etag:W/%2264a9aed0-b4c%22	https://demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/examples.css	C:/Users/DELL/Documents/template%20projet/Template%20Portail%20web%202/demo.bootstrapdash.com/celestial/template/vendors/jquery-bar-rating/examples.css	(from https://demo.bootstrapdash.com/celestial/template/demo/vertical-default-light/pages/forms/advanced_elements.html)
